코드,날짜,종가
OIL_BRT,2019-01-16 00:00:00,61.32
OIL_BRT,2019-01-15 00:00:00,60.64
OIL_BRT,2019-01-14 00:00:00,58.99
OIL_BRT,2019-01-11 00:00:00,60.48
OIL_BRT,2019-01-10 00:00:00,61.68
OIL_BRT,2019-01-09 00:00:00,61.44
OIL_BRT,2019-01-08 00:00:00,58.72
OIL_BRT,2019-01-07 00:00:00,57.33
OIL_BRT,2019-01-04 00:00:00,57.06
OIL_BRT,2019-01-03 00:00:00,55.95
OIL_BRT,2019-01-02 00:00:00,54.91
OIL_BRT,2018-12-31 00:00:00,53.8
OIL_BRT,2018-12-28 00:00:00,53.21
OIL_BRT,2018-12-27 00:00:00,52.16
OIL_BRT,2018-12-26 00:00:00,54.47
OIL_BRT,2018-12-24 00:00:00,50.47
OIL_BRT,2018-12-21 00:00:00,53.82
OIL_BRT,2018-12-20 00:00:00,54.35
OIL_BRT,2018-12-19 00:00:00,57.24
OIL_BRT,2018-12-18 00:00:00,56.26
OIL_BRT,2018-12-17 00:00:00,59.61
OIL_BRT,2018-12-14 00:00:00,60.28
OIL_BRT,2018-12-13 00:00:00,61.45
OIL_BRT,2018-12-12 00:00:00,60.15
OIL_BRT,2018-12-11 00:00:00,60.2
OIL_BRT,2018-12-10 00:00:00,59.97
OIL_BRT,2018-12-07 00:00:00,61.67
OIL_BRT,2018-12-06 00:00:00,60.06
OIL_BRT,2018-12-05 00:00:00,61.56
OIL_BRT,2018-12-04 00:00:00,62.08
OIL_BRT,2018-12-03 00:00:00,61.69
OIL_BRT,2018-11-30 00:00:00,59.46
OIL_BRT,2018-11-29 00:00:00,59.51
OIL_BRT,2018-11-28 00:00:00,58.76
OIL_BRT,2018-11-27 00:00:00,60.21
OIL_BRT,2018-11-26 00:00:00,60.48
OIL_BRT,2018-11-23 00:00:00,58.8
OIL_BRT,2018-11-22 00:00:00,62.6
OIL_BRT,2018-11-21 00:00:00,63.48
OIL_BRT,2018-11-20 00:00:00,62.53
OIL_BRT,2018-11-19 00:00:00,66.79
OIL_BRT,2018-11-16 00:00:00,66.76
OIL_BRT,2018-11-15 00:00:00,66.62
OIL_BRT,2018-11-14 00:00:00,66.12
OIL_BRT,2018-11-13 00:00:00,65.47
OIL_BRT,2018-11-12 00:00:00,70.12
OIL_BRT,2018-11-09 00:00:00,70.18
OIL_BRT,2018-11-08 00:00:00,70.65
OIL_BRT,2018-11-07 00:00:00,72.07
OIL_BRT,2018-11-06 00:00:00,72.13
OIL_BRT,2018-11-05 00:00:00,73.17
OIL_BRT,2018-11-02 00:00:00,72.83
OIL_BRT,2018-11-01 00:00:00,72.89
OIL_BRT,2018-10-31 00:00:00,75.04
OIL_BRT,2018-10-30 00:00:00,75.91
OIL_BRT,2018-10-29 00:00:00,77.34
OIL_BRT,2018-10-26 00:00:00,77.62
OIL_BRT,2018-10-25 00:00:00,76.89
OIL_BRT,2018-10-24 00:00:00,76.17
OIL_BRT,2018-10-23 00:00:00,76.44
OIL_BRT,2018-10-22 00:00:00,79.83
OIL_BRT,2018-10-19 00:00:00,79.78
OIL_BRT,2018-10-18 00:00:00,79.29
OIL_BRT,2018-10-17 00:00:00,80.05
OIL_BRT,2018-10-16 00:00:00,81.41
OIL_BRT,2018-10-15 00:00:00,80.78
OIL_BRT,2018-10-12 00:00:00,80.43
OIL_BRT,2018-10-11 00:00:00,80.26
OIL_BRT,2018-10-10 00:00:00,83.09
OIL_BRT,2018-10-09 00:00:00,85
OIL_BRT,2018-10-08 00:00:00,83.91
OIL_BRT,2018-10-05 00:00:00,84.16
OIL_BRT,2018-10-04 00:00:00,84.58
OIL_BRT,2018-10-03 00:00:00,86.29
OIL_BRT,2018-10-02 00:00:00,84.8
OIL_BRT,2018-10-01 00:00:00,84.98
OIL_BRT,2018-09-28 00:00:00,82.72
OIL_BRT,2018-09-27 00:00:00,81.72
OIL_BRT,2018-09-26 00:00:00,81.34
OIL_BRT,2018-09-25 00:00:00,81.87
OIL_BRT,2018-09-24 00:00:00,81.2
OIL_BRT,2018-09-21 00:00:00,78.8
OIL_BRT,2018-09-20 00:00:00,78.7
OIL_BRT,2018-09-19 00:00:00,79.4
OIL_BRT,2018-09-18 00:00:00,79.03
OIL_BRT,2018-09-17 00:00:00,78.05
OIL_BRT,2018-09-14 00:00:00,78.09
OIL_BRT,2018-09-13 00:00:00,78.18
OIL_BRT,2018-09-12 00:00:00,79.74
OIL_BRT,2018-09-11 00:00:00,79.06
OIL_BRT,2018-09-10 00:00:00,77.37
OIL_BRT,2018-09-07 00:00:00,76.83
OIL_BRT,2018-09-06 00:00:00,76.5
OIL_BRT,2018-09-05 00:00:00,77.27
OIL_BRT,2018-09-04 00:00:00,78.17
OIL_BRT,2018-09-03 00:00:00,78.15
OIL_BRT,2018-08-31 00:00:00,77.42
OIL_BRT,2018-08-30 00:00:00,77.77
OIL_BRT,2018-08-29 00:00:00,77.14
OIL_BRT,2018-08-28 00:00:00,75.95
OIL_BRT,2018-08-24 00:00:00,75.82
OIL_BRT,2018-08-23 00:00:00,74.73
OIL_BRT,2018-08-22 00:00:00,74.78
OIL_BRT,2018-08-21 00:00:00,72.63
OIL_BRT,2018-08-20 00:00:00,72.21
OIL_BRT,2018-08-17 00:00:00,71.83
OIL_BRT,2018-08-16 00:00:00,71.43
OIL_BRT,2018-08-15 00:00:00,70.76
OIL_BRT,2018-08-14 00:00:00,72.46
OIL_BRT,2018-08-13 00:00:00,72.61
OIL_BRT,2018-08-10 00:00:00,72.81
OIL_BRT,2018-08-09 00:00:00,72.07
OIL_BRT,2018-08-08 00:00:00,72.28
OIL_BRT,2018-08-07 00:00:00,74.65
OIL_BRT,2018-08-06 00:00:00,73.75
OIL_BRT,2018-08-03 00:00:00,73.21
OIL_BRT,2018-08-02 00:00:00,73.45
OIL_BRT,2018-08-01 00:00:00,72.39
OIL_BRT,2018-07-31 00:00:00,74.25
OIL_BRT,2018-07-30 00:00:00,74.97
OIL_BRT,2018-07-27 00:00:00,74.29
OIL_BRT,2018-07-26 00:00:00,74.54
OIL_BRT,2018-07-25 00:00:00,73.93
OIL_BRT,2018-07-24 00:00:00,73.44
OIL_BRT,2018-07-23 00:00:00,73.06
OIL_BRT,2018-07-20 00:00:00,73.07
OIL_BRT,2018-07-19 00:00:00,72.58
OIL_BRT,2018-07-18 00:00:00,72.9
OIL_BRT,2018-07-17 00:00:00,72.16
OIL_BRT,2018-07-16 00:00:00,71.84
OIL_BRT,2018-07-13 00:00:00,75.33
OIL_BRT,2018-07-12 00:00:00,74.45
OIL_BRT,2018-07-11 00:00:00,73.4
OIL_BRT,2018-07-10 00:00:00,78.86
OIL_BRT,2018-07-09 00:00:00,78.07
OIL_BRT,2018-07-06 00:00:00,77.11
OIL_BRT,2018-07-05 00:00:00,77.39
